TIMESTAMP;Niederschlag;Aussentemperatur;Ruecklauftemperatur;Vorlauftemperatur;Relative_Feuchte;heatEnergy
19/08/2014 00:00:00;0.0;11.3;25.79621052631579;25.8691052631579;92;0.0
19/08/2014 01:00:00;0.0;10.5;25.28885106382979;25.541148936170217;93;0.0
19/08/2014 02:00:00;0.0;10.5;25.01673469387756;25.239693877551023;94;0.0
19/08/2014 03:00:00;0.0;11.0;24.82208108108108;25.066054054054057;91;0.0
19/08/2014 04:00:00;0.0;10.2;25.874489795918365;27.40983673469388;92;2.566666666666606
19/08/2014 05:00:00;0.0;10.2;27.423947368421054;28.75200000000001;93;10.276315789473301
19/08/2014 06:00:00;0.0;11.9;27.42868421052631;29.970052631578945;89;7.108771929823887
19/08/2014 07:00:00;0.0;14.6;27.411062500000003;28.96916666666667;79;9.300000000000182
19/08/2014 08:00:00;0.0;15.9;27.533181818181816;28.16663636363636;71;2.7777777777782835
19/08/2014 09:00:00;0.0;16.4;26.951694444444442;27.14975;66;2.6000000000003642
19/08/2014 10:00:00;0.0;16.5;26.379145833333336;26.454000000000004;68;0.0
19/08/2014 11:00:00;0.0;14.7;26.01060416666667;26.07247916666667;83;0.0
19/08/2014 12:00:00;2.2;13.1;25.64447916666668;25.69747916666667;89;0.0
19/08/2014 13:00:00;1.4;13.2;26.531363636363636;28.116090909090914;91;0.0
19/08/2014 14:00:00;0.0;13.5;26.97891428571429;29.48177142857143;88;8.911111111110586
19/08/2014 15:00:00;0.0;14.9;27.0785;27.90346875;76;5.4784313725485845
19/08/2014 16:00:00;0.0;15.4;26.561000000000003;26.774062500000007;67;3.6209150326794775
19/08/2014 17:00:00;0.0;14.2;26.00577083333333;26.07220833333333;68;0.0
19/08/2014 18:00:00;0.0;13.9;25.77590909090909;26.46218181818183;66;0.0
19/08/2014 19:00:00;0.0;11.7;26.700413043478257;28.567000000000004;80;11.91666666666697
19/08/2014 20:00:00;0.0;9.4;26.948744680851068;28.17772340425531;90;15.839215686274654
19/08/2014 21:00:00;0.0;9.6;27.305021276595745;28.505723404255317;87;17.825490196078135
