STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; STRUKTUR_VERSION; LUFTTEMPERATUR;REL_FEUCHTE;eor
  2667;2015021713;   7;  38;   3.3;  84.0;eor
  2667;2015021714;   7;  38;   3.8;  83.0;eor
  2667;2015021715;   7;  38;   4.1;  84.0;eor
  2667;2015021716;   7;  38;   3.8;  90.0;eor
  2667;2015021717;   7;  38;   3.6;  94.0;eor
  2667;2015021718;   7;  38;   3.4;  99.0;eor
  2667;2015021719;   7;  38;   3.3;  99.0;eor
  2667;2015021720;   7;  38;   3.4;  99.0;eor
  2667;2015021721;   7;  38;   3.3;  99.0;eor
  2667;2015021722;   7;  38;   2.9;  99.0;eor
  2667;2015021723;   7;  38;   3.0;  99.0;eor
  2667;2015021800;   7;  38;   3.0;  99.0;eor
  2667;2015021801;   7;  38;   3.1;  99.0;eor
  2667;2015021802;   7;  38;   2.4;  99.0;eor
  2667;2015021803;   7;  38;   0.9; 100.0;eor
  2667;2015021804;   7;  38;   1.8; 100.0;eor
  2667;2015021805;   7;  38;   1.7; 100.0;eor
  2667;2015021806;   7;  38;   1.5; 100.0;eor
  2667;2015021807;   7;  38;   1.8; 100.0;eor
  2667;2015021808;   7;  38;   2.5;  99.0;eor
  2667;2015021809;   7;  38;   3.1;  97.0;eor
  2667;2015021810;   7;  38;   4.2;  86.0;eor
  2667;2015021811;   7;  38;   4.2;  81.0;eor
  2667;2015021812;   7;  38;   5.2;  75.0;eor
  2667;2015021813;   7;  38;   5.6;  76.0;eor
  2667;2015021814;   7;  38;   5.6;  72.0;eor
  2667;2015021815;   7;  38;   5.5;  73.0;eor
  2667;2015021816;   7;  38;   5.4;  72.0;eor
  2667;2015021817;   7;  38;   5.3;  71.0;eor
  2667;2015021818;   7;  38;   5.0;  72.0;eor
  2667;2015021819;   7;  38;   4.0;  78.0;eor
  2667;2015021820;   7;  38;   3.5;  77.0;eor
  2667;2015021821;   7;  38;   3.7;  79.0;eor
  2667;2015021822;   7;  38;   1.1;  83.0;eor
  2667;2015021823;   7;  38;   1.3;  83.0;eor
  2667;2015021900;   7;  38;   0.5;  86.0;eor
  2667;2015021901;   7;  38;   0.3;  86.0;eor
  2667;2015021902;   7;  38;   0.0;  87.0;eor
  2667;2015021903;   7;  38;   0.3;  86.0;eor
  2667;2015021904;   7;  38;   0.0;  88.0;eor
  2667;2015021905;   7;  38;  -0.2;  89.0;eor
  2667;2015021906;   7;  38;  -0.4;  90.0;eor
  2667;2015021907;   7;  38;   0.1;  90.0;eor
  2667;2015021908;   7;  38;   0.4;  90.0;eor
  2667;2015021909;   7;  38;   0.7;  86.0;eor
  2667;2015021910;   7;  38;   1.4;  81.0;eor
  2667;2015021911;   7;  38;   1.9;  78.0;eor
  2667;2015021912;   7;  38;   2.6;  76.0;eor
  2667;2015021913;   7;  38;   2.6;  76.0;eor
  2667;2015021914;   7;  38;   3.0;  72.0;eor
  2667;2015021915;   7;  38;   3.0;  72.0;eor
  2667;2015021916;   7;  38;   2.4;  75.0;eor
  2667;2015021917;   7;  38;   1.3;  80.0;eor
  2667;2015021918;   7;  38;   0.1;  86.0;eor
  2667;2015021919;   7;  38;  -0.3;  88.0;eor
  2667;2015021920;   7;  38;  -0.6;  88.0;eor
  2667;2015021921;   7;  38;  -1.0;  86.0;eor
  2667;2015021922;   7;  38;  -0.4;  86.0;eor
  2667;2015021923;   7;  38;   0.7;  80.0;eor
  2667;2015022000;   7;  38;   1.1;  79.0;eor
  2667;2015022001;   7;  38;   1.6;  80.0;eor
  2667;2015022002;   7;  38;   2.2;  80.0;eor
  2667;2015022003;   7;  38;   2.5;  78.0;eor
  2667;2015022004;   7;  38;   2.7;  77.0;eor
  2667;2015022005;   7;  38;   2.8;  78.0;eor
  2667;2015022006;   7;  38;   3.6;  74.0;eor
  2667;2015022007;   7;  38;   4.3;  74.0;eor
  2667;2015022008;   7;  38;   5.0;  74.0;eor
  2667;2015022009;   7;  38;   6.2;  71.0;eor
  2667;2015022010;   7;  38;   7.1;  69.0;eor
  2667;2015022011;   7;  38;   7.7;  67.0;eor
  2667;2015022012;   7;  38;   7.7;  68.0;eor
  2667;2015022013;   7;  38;   8.1;  68.0;eor
  2667;2015022014;   7;  38;   7.9;  68.0;eor
  2667;2015022015;   7;  38;   8.4;  68.0;eor
  2667;2015022016;   7;  38;   9.1;  63.0;eor
  2667;2015022017;   7;  38;   9.3;  59.0;eor
  2667;2015022018;   7;  38;   9.5;  57.0;eor
  2667;2015022019;   7;  38;   9.5;  58.0;eor
  2667;2015022020;   7;  38;   9.5;  57.0;eor
  2667;2015022021;   7;  38;   8.6;  65.0;eor
  2667;2015022022;   7;  38;   8.1;  69.0;eor
  2667;2015022023;   7;  38;   7.8;  71.0;eor
  2667;2015022100;   7;  38;   7.5;  75.0;eor
  2667;2015022101;   7;  38;   7.5;  76.0;eor
  2667;2015022102;   7;  38;   7.2;  77.0;eor
  2667;2015022103;   7;  38;   6.9;  76.0;eor
  2667;2015022104;   7;  38;   7.4;  73.0;eor
  2667;2015022105;   7;  38;   7.2;  74.0;eor
  2667;2015022106;   7;  38;   3.8;  90.0;eor
  2667;2015022107;   7;  38;   3.3;  89.0;eor
  2667;2015022108;   7;  38;   3.2;  89.0;eor
  2667;2015022109;   7;  38;   3.5;  84.0;eor
  2667;2015022110;   7;  38;   3.8;  87.0;eor
  2667;2015022111;   7;  38;   5.9;  79.0;eor
  2667;2015022112;   7;  38;   5.4;  68.0;eor
  2667;2015022113;   7;  38;   5.3;  69.0;eor
  2667;2015022114;   7;  38;   7.6;  56.0;eor
  2667;2015022115;   7;  38;   6.9;  60.0;eor
  2667;2015022116;   7;  38;   5.7;  63.0;eor
  2667;2015022117;   7;  38;   5.3;  65.0;eor
  2667;2015022118;   7;  38;   3.6;  86.0;eor
  2667;2015022119;   7;  38;   2.6;  90.0;eor
  2667;2015022120;   7;  38;   2.7;  90.0;eor
  2667;2015022121;   7;  38;   2.6;  95.0;eor
  2667;2015022122;   7;  38;   2.3;  96.0;eor
  2667;2015022123;   7;  38;   1.7;  98.0;eor
  2667;2015022200;   7;  38;   2.0;  96.0;eor
  2667;2015022201;   7;  38;   1.9;  99.0;eor
  2667;2015022202;   7;  38;   2.0;  99.0;eor
  2667;2015022203;   7;  38;   2.1;  99.0;eor
  2667;2015022204;   7;  38;   2.0;  99.0;eor
  2667;2015022205;   7;  38;   2.2;  94.0;eor
  2667;2015022206;   7;  38;   1.8;  94.0;eor
  2667;2015022207;   7;  38;   1.6;  96.0;eor
  2667;2015022208;   7;  38;   2.1;  94.0;eor
  2667;2015022209;   7;  38;   2.7;  92.0;eor
  2667;2015022210;   7;  38;   3.5;  85.0;eor
  2667;2015022211;   7;  38;   5.3;  77.0;eor
  2667;2015022212;   7;  38;   6.4;  66.0;eor
  2667;2015022213;   7;  38;   6.5;  65.0;eor
  2667;2015022214;   7;  38;   7.3;  53.0;eor
  2667;2015022215;   7;  38;   6.6;  52.0;eor
  2667;2015022216;   7;  38;   6.9;  55.0;eor
  2667;2015022217;   7;  38;   4.2;  64.0;eor
  2667;2015022218;   7;  38;   3.2;  64.0;eor
  2667;2015022219;   7;  38;   2.1;  72.0;eor
  2667;2015022220;   7;  38;   1.8;  76.0;eor
  2667;2015022221;   7;  38;   0.6;  78.0;eor
  2667;2015022222;   7;  38;   0.6;  78.0;eor
  2667;2015022223;   7;  38;   2.9;  70.0;eor
  2667;2015022300;   7;  38;   3.9;  65.0;eor
  2667;2015022301;   7;  38;   3.6;  70.0;eor
  2667;2015022302;   7;  38;   2.8;  78.0;eor
  2667;2015022303;   7;  38;   2.7;  77.0;eor
  2667;2015022304;   7;  38;   1.5;  89.0;eor
  2667;2015022305;   7;  38;   0.4;  98.0;eor
  2667;2015022306;   7;  38;   0.3;  99.0;eor
  2667;2015022307;   7;  38;   0.2; 100.0;eor
  2667;2015022308;   7;  38;   0.3;  99.0;eor
  2667;2015022309;   7;  38;   0.5;  98.0;eor
  2667;2015022310;   7;  38;   1.1;  96.0;eor
  2667;2015022311;   7;  38;   1.4;  96.0;eor
  2667;2015022312;   7;  38;   2.8;  94.0;eor
  2667;2015022313;   7;  38;   4.5;  85.0;eor
  2667;2015022314;   7;  38;   4.8;  86.0;eor
  2667;2015022315;   7;  38;   7.7;  76.0;eor
  2667;2015022316;   7;  38;   7.2;  74.0;eor
  2667;2015022317;   7;  38;   4.7;  84.0;eor
  2667;2015022318;   7;  38;   3.7;  93.0;eor
  2667;2015022319;   7;  38;   3.1;  95.0;eor
  2667;2015022320;   7;  38;   3.3;  95.0;eor
  2667;2015022321;   7;  38;   2.6;  96.0;eor
  2667;2015022322;   7;  38;   3.7;  85.0;eor
  2667;2015022323;   7;  38;   3.1;  84.0;eor
  2667;2015022400;   7;  38;   2.8;  82.0;eor
  2667;2015022401;   7;  38;   1.7;  87.0;eor
  2667;2015022402;   7;  38;   1.9;  85.0;eor
  2667;2015022403;   7;  38;   1.7;  85.0;eor
  2667;2015022404;   7;  38;   2.0;  83.0;eor
  2667;2015022405;   7;  38;   1.4;  82.0;eor
  2667;2015022406;   7;  38;   1.6;  80.0;eor
  2667;2015022407;   7;  38;   1.4;  82.0;eor
  2667;2015022408;   7;  38;   4.1;  77.0;eor
  2667;2015022409;   7;  38;   4.5;  79.0;eor
  2667;2015022410;   7;  38;   6.0;  75.0;eor
  2667;2015022411;   7;  38;   6.2;  73.0;eor
  2667;2015022412;   7;  38;   6.8;  70.0;eor
  2667;2015022413;   7;  38;   7.1;  70.0;eor
  2667;2015022414;   7;  38;   6.0;  75.0;eor
  2667;2015022415;   7;  38;   5.2;  85.0;eor
  2667;2015022416;   7;  38;   5.8;  79.0;eor
  2667;2015022417;   7;  38;   5.5;  79.0;eor
  2667;2015022418;   7;  38;   5.9;  73.0;eor
  2667;2015022419;   7;  38;   5.3;  76.0;eor
  2667;2015022420;   7;  38;   4.3;  81.0;eor
  2667;2015022421;   7;  38;   3.8;  82.0;eor
  2667;2015022422;   7;  38;   1.7;  89.0;eor
  2667;2015022423;   7;  38;   3.4;  85.0;eor
  2667;2015022500;   7;  38;   3.2;  91.0;eor
  2667;2015022501;   7;  38;   2.9;  96.0;eor
  2667;2015022502;   7;  38;   1.9;  98.0;eor
  2667;2015022503;   7;  38;   2.2;  98.0;eor
  2667;2015022504;   7;  38;   1.5;  95.0;eor
  2667;2015022505;   7;  38;   1.3;  96.0;eor
  2667;2015022506;   7;  38;   1.1;  94.0;eor
  2667;2015022507;   7;  38;   0.6;  95.0;eor
  2667;2015022508;   7;  38;   2.0;  92.0;eor
  2667;2015022509;   7;  38;   4.4;  82.0;eor
  2667;2015022510;   7;  38;   5.7;  73.0;eor
  2667;2015022511;   7;  38;   7.4;  67.0;eor
  2667;2015022512;   7;  38;   7.7;  62.0;eor
  2667;2015022513;   7;  38;   7.8;  61.0;eor
  2667;2015022514;   7;  38;   7.2;  66.0;eor
  2667;2015022515;   7;  38;   6.6;  68.0;eor
  2667;2015022516;   7;  38;   5.8;  78.0;eor
  2667;2015022517;   7;  38;   5.3;  83.0;eor
  2667;2015022518;   7;  38;   4.1;  94.0;eor
  2667;2015022519;   7;  38;   3.8;  96.0;eor
  2667;2015022520;   7;  38;   3.5;  97.0;eor
  2667;2015022521;   7;  38;   3.2;  97.0;eor
  2667;2015022522;   7;  38;   3.3;  95.0;eor
  2667;2015022523;   7;  38;   3.5;  94.0;eor
  2667;2015022600;   7;  38;   3.6;  95.0;eor
  2667;2015022601;   7;  38;   3.8;  95.0;eor
  2667;2015022602;   7;  38;   3.8;  96.0;eor
  2667;2015022603;   7;  38;   3.9;  96.0;eor
  2667;2015022604;   7;  38;   3.9;  95.0;eor
  2667;2015022605;   7;  38;   2.9;  98.0;eor
  2667;2015022606;   7;  38;   3.2;  96.0;eor
  2667;2015022607;   7;  38;   3.2;  96.0;eor
  2667;2015022608;   7;  38;   4.7;  89.0;eor
  2667;2015022609;   7;  38;   6.4;  81.0;eor
  2667;2015022610;   7;  38;   7.3;  77.0;eor
  2667;2015022611;   7;  38;   8.5;  76.0;eor
  2667;2015022612;   7;  38;   8.9;  71.0;eor
  2667;2015022613;   7;  38;   9.0;  66.0;eor
  2667;2015022614;   7;  38;   9.2;  64.0;eor
  2667;2015022615;   7;  38;   9.0;  67.0;eor
  2667;2015022616;   7;  38;   8.6;  68.0;eor
  2667;2015022617;   7;  38;   8.0;  71.0;eor
  2667;2015022618;   7;  38;   7.8;  72.0;eor
  2667;2015022619;   7;  38;   7.6;  72.0;eor
  2667;2015022620;   7;  38;   7.4;  74.0;eor
  2667;2015022621;   7;  38;   5.8;  95.0;eor
  2667;2015022622;   7;  38;   5.7;  96.0;eor
  2667;2015022623;   7;  38;   5.9;  96.0;eor
  2667;2015022700;   7;  38;   5.7;  98.0;eor
  2667;2015022701;   7;  38;   5.6;  97.0;eor
  2667;2015022702;   7;  38;   5.6;  96.0;eor
  2667;2015022703;   7;  38;   5.5;  97.0;eor
  2667;2015022704;   7;  38;   5.6;  98.0;eor
  2667;2015022705;   7;  38;   5.5;  97.0;eor
  2667;2015022706;   7;  38;   4.7;  97.0;eor
  2667;2015022707;   7;  38;   4.0;  95.0;eor
  2667;2015022708;   7;  38;   3.9;  97.0;eor
  2667;2015022709;   7;  38;   4.4;  95.0;eor
  2667;2015022710;   7;  38;   5.2;  91.0;eor
  2667;2015022711;   7;  38;   5.5;  89.0;eor
  2667;2015022712;   7;  38;   6.0;  79.0;eor
  2667;2015022713;   7;  38;   5.4;  79.0;eor
  2667;2015022714;   7;  38;   6.1;  71.0;eor
  2667;2015022715;   7;  38;   6.1;  72.0;eor
  2667;2015022716;   7;  38;   6.2;  65.0;eor
  2667;2015022717;   7;  38;   6.0;  65.0;eor
  2667;2015022718;   7;  38;   3.8;  71.0;eor
  2667;2015022719;   7;  38;   2.9;  74.0;eor
  2667;2015022720;   7;  38;   2.3;  78.0;eor
  2667;2015022721;   7;  38;   0.2;  91.0;eor
  2667;2015022722;   7;  38;   0.4;  90.0;eor
  2667;2015022723;   7;  38;   1.0;  86.0;eor
  2667;2015022800;   7;  38;   0.7;  90.0;eor
  2667;2015022801;   7;  38;   0.1;  94.0;eor
  2667;2015022802;   7;  38;   0.1;  95.0;eor
  2667;2015022803;   7;  38;  -0.8;  96.0;eor
  2667;2015022804;   7;  38;  -1.0;  97.0;eor
  2667;2015022805;   7;  38;  -2.1;  98.0;eor
  2667;2015022806;   7;  38;  -1.3;  95.0;eor
  2667;2015022807;   7;  38;  -1.1;  94.0;eor
  2667;2015022808;   7;  38;   0.9;  88.0;eor
  2667;2015022809;   7;  38;   2.7;  81.0;eor
  2667;2015022810;   7;  38;   5.0;  69.0;eor
  2667;2015022811;   7;  38;   6.2;  60.0;eor
  2667;2015022812;   7;  38;   7.2;  56.0;eor
  2667;2015022813;   7;  38;   8.1;  47.0;eor
  2667;2015022814;   7;  38;   8.2;  45.0;eor
  2667;2015022815;   7;  38;   8.5;  41.0;eor
  2667;2015022816;   7;  38;   7.8;  43.0;eor
  2667;2015022817;   7;  38;   6.0;  53.0;eor
  2667;2015022818;   7;  38;   3.7;  62.0;eor
  2667;2015022819;   7;  38;   3.2;  63.0;eor
  2667;2015022820;   7;  38;   4.9;  56.0;eor
  2667;2015022821;   7;  38;   4.4;  61.0;eor
  2667;2015022822;   7;  38;   5.1;  57.0;eor
  2667;2015022823;   7;  38;   5.0;  58.0;eor
  2667;2015030100;   7;  38;   5.6;  55.0;eor
  2667;2015030101;   3;  38;   5.5;  59.0;eor
  2667;2015030102;   3;  38;   4.6;  74.0;eor
  2667;2015030103;   3;  38;   3.2;  94.0;eor
  2667;2015030104;   3;  38;   4.0;  94.0;eor
  2667;2015030105;   3;  38;   3.8;  97.0;eor
  2667;2015030106;   3;  38;   4.3;  92.0;eor
  2667;2015030107;   3;  38;   5.2;  88.0;eor
  2667;2015030108;   3;  38;   6.5;  83.0;eor
  2667;2015030109;   3;  38;   7.0;  82.0;eor
  2667;2015030110;   3;  38;   8.7;  77.0;eor
  2667;2015030111;   3;  38;  10.8;  62.0;eor
  2667;2015030112;   3;  38;  10.7;  53.0;eor
  2667;2015030113;   3;  38;  10.8;  51.0;eor
  2667;2015030114;   3;  38;  10.5;  54.0;eor
  2667;2015030115;   3;  38;   8.0;  81.0;eor
  2667;2015030116;   3;  38;  10.0;  65.0;eor
  2667;2015030117;   3;  38;   9.2;  68.0;eor
  2667;2015030118;   3;  38;   9.0;  67.0;eor
  2667;2015030119;   3;  38;   7.8;  73.0;eor
  2667;2015030120;   3;  38;   7.9;  72.0;eor
  2667;2015030121;   3;  38;   8.2;  70.0;eor
  2667;2015030122;   3;  38;   8.0;  73.0;eor
  2667;2015030123;   3;  38;   7.9;  74.0;eor
  2667;2015030200;   3;  38;   8.3;  71.0;eor
  2667;2015030201;   3;  38;   7.0;  94.0;eor
  2667;2015030202;   3;  38;   6.7;  77.0;eor
  2667;2015030203;   3;  38;   6.6;  76.0;eor
  2667;2015030204;   3;  38;   5.8;  72.0;eor
  2667;2015030205;   3;  38;   5.6;  72.0;eor
  2667;2015030206;   3;  38;   4.7;  75.0;eor
  2667;2015030207;   3;  38;   5.3;  76.0;eor
  2667;2015030208;   3;  38;   4.4;  83.0;eor
  2667;2015030209;   3;  38;   6.3;  78.0;eor
  2667;2015030210;   3;  38;   5.9;  72.0;eor
  2667;2015030211;   3;  38;   7.8;  57.0;eor
  2667;2015030212;   3;  38;   8.0;  52.0;eor
  2667;2015030213;   3;  38;   8.7;  48.0;eor
  2667;2015030214;   3;  38;   8.7;  50.0;eor
  2667;2015030215;   3;  38;   5.7;  74.0;eor
  2667;2015030216;   3;  38;   2.8;  94.0;eor
  2667;2015030217;   3;  38;   3.3;  85.0;eor
  2667;2015030218;   3;  38;   2.2;  90.0;eor
  2667;2015030219;   3;  38;   2.7;  81.0;eor
  2667;2015030220;   3;  38;   2.7;  78.0;eor
  2667;2015030221;   3;  38;   2.7;  79.0;eor
  2667;2015030222;   3;  38;   3.0;  77.0;eor
  2667;2015030223;   3;  38;   3.3;  74.0;eor
  2667;2015030300;   3;  38;   2.8;  76.0;eor
  2667;2015030301;   3;  38;   3.1;  74.0;eor
  2667;2015030302;   3;  38;   2.2;  80.0;eor
  2667;2015030303;   3;  38;   2.1;  80.0;eor
  2667;2015030304;   3;  38;   1.6;  82.0;eor
  2667;2015030305;   3;  38;   1.9;  82.0;eor
  2667;2015030306;   3;  38;   0.8;  85.0;eor
  2667;2015030307;   3;  38;   1.0;  85.0;eor
  2667;2015030308;   3;  38;   4.0;  73.0;eor
  2667;2015030309;   3;  38;   5.5;  67.0;eor
  2667;2015030310;   3;  38;   6.3;  64.0;eor
  2667;2015030311;   3;  38;   6.9;  61.0;eor
  2667;2015030312;   3;  38;   8.4;  56.0;eor
  2667;2015030313;   3;  38;   8.8;  52.0;eor
  2667;2015030314;   3;  38;   9.7;  49.0;eor
  2667;2015030315;   3;  38;   8.8;  56.0;eor
  2667;2015030316;   3;  38;   6.1;  83.0;eor
  2667;2015030317;   3;  38;   5.8;  87.0;eor
  2667;2015030318;   3;  38;   4.2;  93.0;eor
  2667;2015030319;   3;  38;   4.2;  88.0;eor
  2667;2015030320;   3;  38;   3.7;  89.0;eor
  2667;2015030321;   3;  38;   3.8;  85.0;eor
  2667;2015030322;   3;  38;   3.4;  86.0;eor
  2667;2015030323;   3;  38;   3.1;  87.0;eor
  2667;2015030400;   3;  38;   2.5;  88.0;eor
  2667;2015030401;   3;  38;   2.8;  79.0;eor
  2667;2015030402;   3;  38;   1.9;  84.0;eor
  2667;2015030403;   3;  38;   1.8;  85.0;eor
  2667;2015030404;   3;  38;   1.8;  89.0;eor
  2667;2015030405;   3;  38;   1.3;  90.0;eor
  2667;2015030406;   3;  38;   1.6;  85.0;eor
  2667;2015030407;   3;  38;   1.7;  84.0;eor
  2667;2015030408;   3;  38;   2.4;  82.0;eor
  2667;2015030409;   3;  38;   4.0;  80.0;eor
  2667;2015030410;   3;  38;   4.9;  77.0;eor
  2667;2015030411;   3;  38;   5.4;  74.0;eor
  2667;2015030412;   3;  38;   7.6;  68.0;eor
  2667;2015030413;   3;  38;   6.4;  67.0;eor
  2667;2015030414;   3;  38;   6.6;  69.0;eor
  2667;2015030415;   3;  38;   7.1;  60.0;eor
  2667;2015030416;   3;  38;   5.4;  79.0;eor
  2667;2015030417;   3;  38;   5.6;  73.0;eor
  2667;2015030418;   3;  38;   5.1;  77.0;eor
  2667;2015030419;   3;  38;   3.4;  91.0;eor
  2667;2015030420;   3;  38;   3.2;  96.0;eor
  2667;2015030421;   3;  38;   4.4;  86.0;eor
  2667;2015030422;   3;  38;   4.6;  83.0;eor
  2667;2015030423;   3;  38;   4.5;  86.0;eor
  2667;2015030500;   3;  38;   3.9;  84.0;eor
  2667;2015030501;   3;  38;   4.3;  84.0;eor
  2667;2015030502;   3;  38;   4.0;  87.0;eor
  2667;2015030503;   3;  38;   3.9;  87.0;eor
  2667;2015030504;   3;  38;   3.1;  90.0;eor
  2667;2015030505;   3;  38;   1.9;  94.0;eor
  2667;2015030506;   3;  38;   2.9;  95.0;eor
  2667;2015030507;   3;  38;   3.3;  92.0;eor
  2667;2015030508;   3;  38;   3.7;  91.0;eor
  2667;2015030509;   3;  38;   4.3;  91.0;eor
  2667;2015030510;   3;  38;   5.0;  83.0;eor
  2667;2015030511;   3;  38;   5.2;  81.0;eor
  2667;2015030512;   3;  38;   5.5;  81.0;eor
  2667;2015030513;   3;  38;   6.3;  73.0;eor
  2667;2015030514;   3;  38;   6.8;  68.0;eor
  2667;2015030515;   3;  38;   7.5;  65.0;eor
  2667;2015030516;   3;  38;   7.4;  64.0;eor
  2667;2015030517;   3;  38;   6.8;  67.0;eor
  2667;2015030518;   3;  38;   6.4;  70.0;eor
  2667;2015030519;   3;  38;   5.9;  72.0;eor
  2667;2015030520;   3;  38;   5.5;  74.0;eor
  2667;2015030521;   3;  38;   4.6;  76.0;eor
  2667;2015030522;   3;  38;   3.3;  82.0;eor
  2667;2015030523;   3;  38;   2.4;  87.0;eor
  2667;2015030600;   3;  38;   1.5;  92.0;eor
  2667;2015030601;   3;  38;   0.8;  94.0;eor
  2667;2015030602;   3;  38;  -0.3;  96.0;eor
  2667;2015030603;   3;  38;  -1.7;  97.0;eor
  2667;2015030604;   3;  38;   0.5;  97.0;eor
  2667;2015030605;   3;  38;   1.4;  92.0;eor
  2667;2015030606;   3;  38;   1.6;  90.0;eor
  2667;2015030607;   3;  38;   1.7;  90.0;eor
  2667;2015030608;   3;  38;   2.6;  88.0;eor
  2667;2015030609;   3;  38;   3.6;  82.0;eor
  2667;2015030610;   3;  38;   4.8;  79.0;eor
  2667;2015030611;   3;  38;   6.0;  71.0;eor
  2667;2015030612;   3;  38;   7.4;  66.0;eor
  2667;2015030613;   3;  38;   9.2;  61.0;eor
  2667;2015030614;   3;  38;   9.0;  56.0;eor
  2667;2015030615;   3;  38;   9.3;  58.0;eor
  2667;2015030616;   3;  38;   9.2;  56.0;eor
  2667;2015030617;   3;  38;   8.2;  62.0;eor
  2667;2015030618;   3;  38;   6.1;  72.0;eor
  2667;2015030619;   3;  38;   5.2;  76.0;eor
  2667;2015030620;   3;  38;   3.2;  85.0;eor
  2667;2015030621;   3;  38;   1.7;  92.0;eor
  2667;2015030622;   3;  38;   0.7;  95.0;eor
  2667;2015030623;   3;  38;   0.2;  96.0;eor
  2667;2015030700;   3;  38;  -1.7;  95.0;eor
  2667;2015030701;   3;  38;   1.9;  86.0;eor
  2667;2015030702;   3;  38;  -0.2;  92.0;eor
  2667;2015030703;   3;  38;   1.4;  86.0;eor
  2667;2015030704;   3;  38;   1.2;  85.0;eor
  2667;2015030705;   3;  38;   1.5;  85.0;eor
  2667;2015030706;   3;  38;   1.6;  84.0;eor
  2667;2015030707;   3;  38;   2.1;  82.0;eor
  2667;2015030708;   3;  38;   3.5;  79.0;eor
  2667;2015030709;   3;  38;   5.5;  73.0;eor
  2667;2015030710;   3;  38;   7.7;  64.0;eor
  2667;2015030711;   3;  38;   9.1;  59.0;eor
  2667;2015030712;   3;  38;  11.0;  50.0;eor
  2667;2015030713;   3;  38;  12.2;  49.0;eor
  2667;2015030714;   3;  38;  12.4;  47.0;eor
  2667;2015030715;   3;  38;  13.1;  42.0;eor
  2667;2015030716;   3;  38;  13.5;  41.0;eor
  2667;2015030717;   3;  38;  11.4;  48.0;eor
  2667;2015030718;   3;  38;  10.5;  51.0;eor
  2667;2015030719;   3;  38;   9.3;  58.0;eor
  2667;2015030720;   3;  38;   8.8;  59.0;eor
  2667;2015030721;   3;  38;   8.0;  63.0;eor
  2667;2015030722;   3;  38;   6.9;  66.0;eor
  2667;2015030723;   3;  38;   6.6;  66.0;eor
  2667;2015030800;   3;  38;   5.9;  68.0;eor
  2667;2015030801;   3;  38;   5.4;  69.0;eor
  2667;2015030802;   3;  38;   5.5;  68.0;eor
  2667;2015030803;   3;  38;   4.5;  71.0;eor
  2667;2015030804;   3;  38;   4.6;  69.0;eor
  2667;2015030805;   3;  38;   4.6;  69.0;eor
  2667;2015030806;   3;  38;   4.2;  70.0;eor
  2667;2015030807;   3;  38;   5.0;  67.0;eor
  2667;2015030808;   3;  38;   7.4;  58.0;eor
  2667;2015030809;   3;  38;  10.0;  49.0;eor
  2667;2015030810;   3;  38;  12.1;  42.0;eor
  2667;2015030811;   3;  38;  14.5;  38.0;eor
  2667;2015030812;   3;  38;  16.2;  33.0;eor
  2667;2015030813;   3;  38;  17.4;  30.0;eor
  2667;2015030814;   3;  38;  18.0;  25.0;eor
  2667;2015030815;   3;  38;  17.8;  27.0;eor
  2667;2015030816;   3;  38;  16.1;  33.0;eor
  2667;2015030817;   3;  38;  15.5;  35.0;eor
  2667;2015030818;   3;  38;  13.7;  41.0;eor
  2667;2015030819;   3;  38;  12.3;  49.0;eor
  2667;2015030820;   3;  38;   9.7;  59.0;eor
  2667;2015030821;   3;  38;   8.9;  61.0;eor
  2667;2015030822;   3;  38;   8.3;  64.0;eor
  2667;2015030823;   3;  38;   6.9;  76.0;eor
  2667;2015030900;   3;  38;   5.7;  83.0;eor
  2667;2015030901;   3;  38;   6.0;  86.0;eor
  2667;2015030902;   3;  38;   5.3;  91.0;eor
  2667;2015030903;   3;  38;   5.5;  95.0;eor
  2667;2015030904;   3;  38;   5.8;  93.0;eor
  2667;2015030905;   3;  38;   6.5;  91.0;eor
  2667;2015030906;   3;  38;   6.5;  95.0;eor
  2667;2015030907;   3;  38;   6.2; 100.0;eor
  2667;2015030908;   3;  38;   6.6; 100.0;eor
  2667;2015030909;   3;  38;   8.0;  90.0;eor
  2667;2015030910;   3;  38;   9.5;  81.0;eor
  2667;2015030911;   3;  38;   9.4;  87.0;eor
  2667;2015030912;   3;  38;  10.7;  79.0;eor
  2667;2015030913;   3;  38;  11.5;  70.0;eor
  2667;2015030914;   3;  38;  12.7;  64.0;eor
  2667;2015030915;   3;  38;  13.0;  62.0;eor
  2667;2015030916;   3;  38;  12.8;  60.0;eor
  2667;2015030917;   3;  38;  11.5;  67.0;eor
  2667;2015030918;   3;  38;   9.7;  76.0;eor
  2667;2015030919;   3;  38;   6.8;  88.0;eor
  2667;2015030920;   3;  38;   5.8;  91.0;eor
  2667;2015030921;   3;  38;   5.4;  96.0;eor
  2667;2015030922;   3;  38;   3.7;  96.0;eor
  2667;2015030923;   3;  38;   4.6;  97.0;eor
  2667;2015031000;   3;  38;   5.5;  93.0;eor
  2667;2015031001;   3;  38;   3.4;  97.0;eor
  2667;2015031002;   3;  38;   3.4;  99.0;eor
  2667;2015031003;   3;  38;   2.5;  99.0;eor
  2667;2015031004;   3;  38;   3.4; 100.0;eor
